category	text
1	"If objects are pickled in a tight loop, this import can lead to a significant performance improvement. "
1	"The pull parser API is provided for cases requiring extreme performance. "
1	"The eight high performance websocket servers contain. "
1	"high-performance metrics library. "
1	"designed for highly concurrent, low-latency workloads such as dashboards and alerting. "
1	"Real Time - data immediately available for querying once ingested. "
1	"Suggested not to be higher than 8 GB (will cause issues scheduling) "
1	"Transform with blazing fast speeds using optimized row-based transformers. "
1	"Fast JSON parser LINQ-style queries Case classes can be used to extract values from parsed JSON Diff & merge. "
1	"Glide is a fast and efficient open source media management and image loading framework for Android that wraps media decoding, memory and disk caching, and resource pooling into a simple and easy to use interface. "
1	"GreenDAO is an ORM optimized for Android: it maps database tables to Java objects and uses code generation for optimal speed. "
1	"This is an Open Source Project. "
1	"But the timeline of innovation, particularly in open source projects, is also clear and we want our users to understand the direction of flow of innovation in our space. "
1	"This approach is inefficient! "
1	"This reduces recompilation time a lot. "
1	"It's fast and careful with memory. "
1	"Amount of memory that has been freed per minute. "
1	"Processed data will be written to disk before an operation returns. "
1	"Max memory usage / allocation in disk space. "
1	"Memory efficient: uses roughly 500MB less GPU memory than mmdetection during training. "
1	"Job Manager will take care of prioritization, persistence, load balancing, delaying, network control, grouping etc. "
1	"DoctorKafka can also perform load balancing based on topic partitions\'s network usage, and makes sure that broker network usage does not exceed the defined settings. "
1	"Average relative increase in memory consumption. "
1	"However, when the data are loaded to memory, it will be much more efficient as we would never load those "hole" pages into memory. "
1	"By default, the code will load all the groundtruth data processed by Rawpy into memory without 8-bit or 16-bit quantization. "
1	"System load: 0.39 ,Memory usage: 2%, Processes: 80. "
1	"Improved performance after a full collection to the memory consumption. "
1	"Increase in indispensable memory consumption (base footprint). "
1	"The new efficient optimizer can reduce memory usage, but can also affect the processor load. "
1	"Provides replacements for ArrayList, HashSet, and HashMap optimized for performance and memory usage. "
1	"Processing images can be memory intensive. "
1	"For example, you might need to determine how long it will take to generate 100 image thumbnails from disk or how much memory a data structure will take. "
1	"The average heap memory consumption after a minor collection. "
1	"This helps save memory while having little effect on performance. "
1	"Probably want to use shorter if possible for memory and speed reasons. "
1	"At the cost of flexibility, layer 4 load balancing requires less time and computing resources than Layer 7, although the performance impact can be minimal on modern commodity hardware. "
1	"To ensure high throughput, web servers can keep a large number of TCP connections open, resulting in high memory usage. "
1	"Max memory usage / allocation in perm space. "
1	"Intelligent load balancing. "
1	"Older version was consuming too much memory. "
1	"However I have implemented it in a joint way to save time and GPU memory. "
1	"Caching improves page load times and can reduce the load on your servers and databases. "
1	"Images are cached to memory and to disk for super fast loading. "
1	"If queues start to grow significantly, the queue size can become larger than memory, resulting in cache misses, disk reads, and even slower performance. "
1	"The parser generates events similar to an xml sax parser, and is very efficient memory wise. "
1	"However, with very large corpora, loading the entire text at once (and retaining it) can be memory-intensive. "
1	"Increase performance: When building from sources, we can leverage CPU specific optimizations. "
1	"Apache Pinot is a realtime distributed OLAP datastore, which is used to deliver scalable real time analytics with low latency. "
1	"Placing an index can keep the data in memory, requiring more space. "
1	"The performance and memory consumption will also be worse than running directly."
0	"A dynamic framework is designed to be installed in your operating system and portable to other environments."
0	"Portable Computing Language."
0	"Suitable for Unix and Unix-like systems (Linux, macOS, etc.)."
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"Shadowsocks-Qt5 is a native and cross-platform shadowsocks GUI client with advanced features."
0	"In a totally portable application, all related files would be stored in a single folder so it can be copied with one command or one drag and drop. "
0	"A Foundation for Scalable Cross-Platform Apps."
0	"The Cross Platform Game Engine."
0	"If you are launching Android Studio from the macOS Finder, you should also run the following two commands."
0	"Avalonia is a WPF/UWP-inspired cross-platform XAML-based UI framework providing a flexible styling system and supporting a wide range of Operating Systems such as Windows (.NET Framework, .NET Core), Linux (via Xorg), MacOS and with experimental support for Android and iOS."
0	"Recently, the Java programming language and runtime environment has made it possible to have programs that run on any operating system that supports the Java standard (from Sun Microsystems) without any porting work. "
0	"libuv is a multi-platform support library with a focus on asynchronous I/O. "
0	"You can also install it globally so you can run it from outside Node projects - say goodbye to those gnarly Bash scripts!"
0	"No windows or any other operative system (MacOS or Linux) dependency."
0	"Uses of such extensions have to be removed or replaced with comparable functions in the new operating system."
0	"Recently, the Java programming language and runtime environment has made it possible to have programs that run on any operating system that supports the Java standard (from Sun Microsystems) without any porting work. "
0	"Most software developers agree that portability is a desirable attribute for their software projects."
0	"An application that can be converted from one computer environment to another."
0	"The portable version contains everything which is required to run the application on Windows systems."
0	"An application that can be easily moved from one computer to another. "
0	"The useful life of an application, for example, is likely to be extended, and its user base increased, if it can be migrated to various platforms over its lifetime. "
0	"Most of these are considered benign changes that shouldn't affect most applications; however, we understand that what may be low impact for one scenario may be a very impactful breaking change for another."
0	"Portable file system cache diagnostics and control."
0	"It supports the following platforms: Windows, MacOS, Linux, Android, iOS."
0	"A portable SCTP userland stack."
0	"Most software porters created portability macros that allowed the use of many of these features in code that could be straight K&R or ANSI."
0	"In general, programs that adhere to standard program interfaces are portable. "
0	"Embeddable Javascript engine with a focus on portability and compact footprint."
0	"No windows or any other operative system (MacOS or Linux) dependency."
0	"Halide is a language for fast, portable data-parallel computation."
0	"Portable file system cache diagnostics and control."
0	"An application that can be easily moved from one computer to another. "
0	"A dynamic framework is designed to be installed in your operating system and portable to other environments."
0	"Uses of such extensions have to be removed or replaced with comparable functions in the new operating system."
0	"But not all processors enforce scatar data items aligned at memory addresses that are even multiples of their own size, to the chagrin of nonportable software."
0	"The useful life of an application, for example, is likely to be extended, and its user base increased, if it can be migrated to various platforms over its lifetime. "
0	"The alternative to porting software to a new environment is redeveloping it based on the original specifications."
0	"Shadowsocks-Qt5 is a native and cross-platform shadowsocks GUI client with advanced features."
0	"Note that the degree of portability is not an absolute; it has meaning only with respect to a specific environment or class."
0	"Compilers for high level languages generate code that follow certain conventions. "
0	"Parallel Execution and Memory Abstraction in heterogeneous and complex systems."
0	"According to some definitions, software is portable only if the executable files can be run on a new platform without change. "
0	"By using same codebase, you can target Windows, macOS, Linux, Android and iOS."
0	"Below shows how to build the standalone executable on macOS, Linux and Windows."
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"Most software developers agree that portability is a desirable attribute for their software projects."
0	"See the official docs for compilation instructions for every supported platform."
0	"Portable Computing Language."
0	"To translate software to run in a different computer environment. For example, "port the application to Unix" means make the necessary changes in the program's source code so that it can be compiled and run under the Unix operating system."
0	"As a cross platform UI Toolkit, you can now use RNE on the web & share your codebase between your React Native + React web apps. "
0	"Being able to move software from one machine platform to another. "
0	"libuv is a multi-platform support library with a focus on asynchronous I/O. "
0	"GTK is a multi-platform toolkit for creating graphical user interfaces. "
0	"One approach to the problem of portable software is the design of a universal, hypothetical computer and the implementation of a simulator of the hypothetical computer on the actual machines under consideration."
0	"Portable file system cache diagnostics and control."
0	"If you need legacy browser support you can use HTML5 Boilerplate v6 (IE9/IE10) or HTML5 Boilerplate v5 (IE 8). They are no longer actively developed."
0	"Portability in high-level computer programming is the usability of the same software in different environments."
0	"Others may feel that a significant amount of restructuring at the source level is still consistent with portability. "
0	"Godot Engine is a feature-packed, cross-platform game engine to create 2D and 3D games from a unified interface. "
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"Make existing (production) applications portable with minimal disruption"
0	"Portability is not a binary attribute. "
0	"Javascript and WebAssembly versions are also available and are fully supported. "
0	"Advanced image processing and computer vision algorithms made as fluent extensions and built for portability."
0	"Portable Computing Language."
0	"Others may feel that a significant amount of restructuring at the source level is still consistent with portability. "
0	"It helps you build your bots using similar API for multiple platforms, e.g. Messenger, LINE. "
0	"Though the ANSI C library is highly portable across all supported platforms."
0	"Portable OpenSSH polyfills OpenBSD APIs that are not available elsewhere, adds sshd sandboxing for more operating systems and includes support for OS-native authentication and auditing."
0	"Multi-platform 2D and 3D game engine."
0	"MultiNEAT is a portable software library for performing neuroevolution, a form of machine learning that trains neural networks with a genetic algorithm."
0	"It is a portable, cross-compilable, installable, packageable fork of NaCl, with a compatible API, and an extended API to improve usability even further."
0	"Portable Unix shell commands for Node.js"
0	"See the official docs for compilation instructions for every supported platform."
0	"This doesn't mean that HTML5 Boilerplate cannot be used in older browsers, just that we'll ensure compatibility with the ones mentioned above."
0	"However, that means you can't take advantage of Portable Class Libraries, and in any case may not scale well as your code gets complex (and especially because for WinRT you need to use async APIs)."
0	"Games can be exported in one click to a number of platforms, including the major desktop platforms (Linux, MacOS, Windows) as well as mobile (Android, iOS) and web-based (HTML5) platforms."
0	"This is a userland SCTP stack supporting FreeBSD, Linux, MacOS and Windows."
0	"In spite of the recognized importance of portability, there is little guidance for the systematic inclusion of portability considerations in the development process."
0	"These include Microsoft supported platforms (Windows, Windows apps, DNX) as well as other implementations, such as Mono and Xamarin. Some APIs may be removed on certain platforms (such as AppDomains, File I/O, etc.), or refactored into other types (such as some Reflection APIs)."
0	"Portability is not a binary attribute. "
0	"Portability in high-level computer programming is the usability of the same software in different environments."
0	"Expo is a set of tools, libraries, and services that let you build native iOS and Android apps by writing JavaScript."
0	"Only after solving these problems many times does one start to take pre-emptive action to engineer portability in from the very start."
0	"Noriben - Portable, Simple, Malware Analysis Sandbox."
0	"Most of these are considered benign changes that shouldn't affect most applications; however, we understand that what may be low impact for one scenario may be a very impactful breaking change for another."
0	"However, that means you can't take advantage of Portable Class Libraries, and in any case may not scale well as your code gets complex (and especially because for WinRT you need to use async APIs)."
0	"A fast, portable, flexible JavaScript component framework."
0	"A modern, portable, easy to use crypto library."
0	"This is a port of OpenBSD's OpenSSH to most Unix-like operating systems, including Linux, OS X and Cygwin. "
0	"Thanks to its capabilities, applications can be deployed to mobile devices (iOS, Android), the desktop (Windows, OS X), and to the browser (via the Flash plugin)."
0	"It runs on a variety of compilers and operating systems, including Windows (with MinGW or Visual Studio, x86 and x86_64), iOS and Android."
0	"Multi-platform toolkit."
0	"Ideally, such a program needs only to be compiled for the operating system to which it is being ported. "
0	"Porting is the task of doing any work necessary to make the computer program run in the new environment. "
0	"Non portable USB applications are typically dependent on a particular brand of USB drive."
0	"The Data Transfer Project makes it easy for people to transfer their data between online service providers. "
0	"Java applets in the form of precompiled bytecode can be sent from a server program in one operating system to a client program (your Web browser) in another operating system without change."
0	"When considering a port to entirely different operating systems these issues become much larger. "
0	"This is a small and portable implementation of the AES ECB, CTR and CBC encryption algorithms written in C."
0	"Noriben - Portable, Simple, Malware Analysis Sandbox."
0	"Noriben - Portable, Simple, Malware Analysis Sandbox."
0	"Expo is a set of tools, libraries, and services that let you build native iOS and Android apps by writing JavaScript."
0	"libuv is a multi-platform support library with a focus on asynchronous I/O. "
0	"It is designed to restore all changed settings when the program is closed. "
0	"Sigil is a multi-platform EPUB ebook editor."
0	"A fast, portable, flexible JavaScript component framework."
0	"There are both costs and benefits associated with developing software in a portable manner. These costs and benefits take a variety of forms."
0	"However, that means you can't take advantage of Portable Class Libraries, and in any case may not scale well as your code gets complex (and especially because for WinRT you need to use async APIs)."
0	"A modern, portable, easy to use crypto library."
0	"Bindings for all common programming languages are available and well-supported."
0	"Learn once and make writing cross-platform bots easier."
0	"Note that the degree of portability is not an absolute; it has meaning only with respect to a specific environment or class."
0	"It refers to system software or application software that can be recompiled for a different platform or to software that is available for two or more different platforms. "
0	"The "calling convention" is essentially a set of assumptions made by the compiler about where function arguments will be found on entry to a function."
0	"Transportation refers to the physical movement of the software and associated artifacts, but also includes some low level issues of data representation."
0	"This is a small and portable implementation of the AES ECB, CTR and CBC encryption algorithms written in C."
0	"A software unit is portable (exhibits portability) across a class of environments to the degree that the cost to transport and adapt it to a new environment in the class is less than the cost of redevelopment."
0	"ShellJS is a portable (Windows/Linux/OS X) implementation of Unix shell commands on top of the Node.js API."
0	"The "calling convention" is essentially a set of assumptions made by the compiler about where function arguments will be found on entry to a function."
0	"The notion of software portability was confined to some research projects in universities. It has now become relevant, in some cases even vital, to the economical development of software in practice. "
0	"TBOX is a glib-like cross-platform C library that is simple to use yet powerful in nature."
0	"RNE components are rendered perfectly on browser. You can achieve this to target iOS, Android and Web by collaborating RNE and React Native for Web."
0	"These conventions are necessary, in part, for separate compilation to work. "
0	"A multi-platform .NET UI framework"
0	"Most of these are considered benign changes that shouldn't affect most applications; however, we understand that what may be low impact for one scenario may be a very impactful breaking change for another."
0	"Only after solving these problems many times does one start to take pre-emptive action to engineer portability in from the very start."
0	"The folder would likely have many subfolders, and they would all copy in the same transaction."
0	"To translate software to run in a different computer environment. For example, "port the application to Unix" means make the necessary changes in the program's source code so that it can be compiled and run under the Unix operating system."
0	"Godot Engine is a feature-packed, cross-platform game engine to create 2D and 3D games from a unified interface. "
0	"Transportation and adaptation. Adaptation includes most of the modifications that need to be made to the original software, including automated retranslation. "
0	"Only after solving these problems many times does one start to take pre-emptive action to engineer portability in from the very start."
0	"An application stored on a USB flash drive that can run on a computer without leaving any trace of itself when the application is finished. "
0	"It can be actually run in a variety of architectures, operating systems and using different GPU Compute APIs."
0	"There are many hardware and software platforms; it is not only a Windows world."
0	"Provide a model for new applications so that they are portable from inception."
0	"This is a small and portable implementation of the AES ECB, CTR and CBC encryption algorithms written in C."
0	"An application that can be converted from one computer environment to another."
0	"Others may feel that a significant amount of restructuring at the source level is still consistent with portability. "
0	"Uses of such extensions have to be removed or replaced with comparable functions in the new operating system."
0	"This is a port of OpenBSD's OpenSSH to most Unix-like operating systems, including Linux, OS X and Cygwin. "
0	"The concept of software portability has different meanings to different people. "
0	"We are establishing a common framework, including data models and protocols, to enable direct transfer of data both into and out of participating online service providers. "
0	"Advanced image processing and computer vision algorithms made as fluent extensions and built for portability."
0	"It can be actually run in a variety of architectures, operating systems and using different GPU Compute APIs."
0	"But not all processors enforce scatar data items aligned at memory addresses that are even multiples of their own size, to the chagrin of nonportable software."
0	"Docker toolbox portable for Windows systems."
0	"But not all processors enforce scatar data items aligned at memory addresses that are even multiples of their own size, to the chagrin of nonportable software."
0	"A Foundation for Scalable Cross-Platform Apps."
0	"Below shows how to build the standalone executable on macOS, Linux and Windows."
0	"macOS users must also run the following command for Android Studio to see this environment variable."
0	"This is a port of OpenBSD's OpenSSH to most Unix-like operating systems, including Linux, OS X and Cygwin. "
0	"Recently, the Java programming language and runtime environment has made it possible to have programs that run on any operating system that supports the Java standard (from Sun Microsystems) without any porting work. "
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"A dynamic framework is designed to be installed in your operating system and portable to other environments."
0	"macOS users must also run the following command for Android Studio to see this environment variable."
0	"The concept of software portability has different meanings to different people. "
0	"Porting is the task of doing any work necessary to make the computer program run in the new environment. "
0	"Uses of such extensions have to be removed or replaced with comparable functions in the new operating system."
0	"RNE components are rendered perfectly on browser. You can achieve this to target iOS, Android and Web by collaborating RNE and React Native for Web."
0	"RNE components are rendered perfectly on browser. You can achieve this to target iOS, Android and Web by collaborating RNE and React Native for Web."
0	"Portability in high-level computer programming is the usability of the same software in different environments."
0	"With regards to Windows apps, such programs would not use the Registry. "
0	"Most software developers agree that portability is a desirable attribute for their software projects."
0	"A portable SCTP userland stack."
0	"In a totally portable application, all related files would be stored in a single folder so it can be copied with one command or one drag and drop. "
0	"libuv is a multi-platform support library with a focus on asynchronous I/O. "
0	"Uses of such extensions have to be removed or replaced with comparable functions in the new operating system."
0	"Only after solving these problems many times does one start to take pre-emptive action to engineer portability in from the very start."
0	"It is a portable, cross-compilable, installable, packageable fork of NaCl, with a compatible API, and an extended API to improve usability even further."
0	"The first goal of these tools are to help identify APIs that are not portable among the various .NET Platforms."
0	"Transportation refers to the physical movement of the software and associated artifacts, but also includes some low level issues of data representation."
0	"Portability has usually meant some work when moving an application program to another operating system. "
0	"Halide is a language for fast, portable data-parallel computation."
0	"It is a portable, cross-compilable, installable, packageable fork of NaCl, with a compatible API, and an extended API to improve usability even further."
0	"The "build environment" is the set of all software and tools required to go from "source code" to "delivered product"."
0	"Note that the degree of portability is not an absolute; it has meaning only with respect to a specific environment or class."
0	"It can be actually run in a variety of architectures, operating systems and using different GPU Compute APIs."
0	"The notion of software portability was confined to some research projects in universities. It has now become relevant, in some cases even vital, to the economical development of software in practice. "
0	"Others may feel that a significant amount of restructuring at the source level is still consistent with portability. "
0	"Messaging APIs for multi-platform."
0	"An application that can be converted from one computer environment to another."
0	"Compilers for high level languages generate code that follow certain conventions. "
0	"A modern, portable, easy to use crypto library."
0	"Advanced image processing and computer vision algorithms made as fluent extensions and built for portability."
0	"Parallel Execution and Memory Abstraction in heterogeneous and complex systems."
0	"By using same codebase, you can target Windows, macOS, Linux, Android and iOS."
0	"This is a port of OpenBSD's OpenSSH to most Unix-like operating systems, including Linux, OS X and Cygwin. "
0	"The Data Transfer Project makes it easy for people to transfer their data between online service providers. "
0	"If you are launching Android Studio from the macOS Finder, you should also run the following two commands."
0	"It supports the following platforms: Windows, MacOS, Linux, Android, iOS."
0	"Bear should be quite portable on UNIX operating systems."
0	"It is a portable, cross-compilable, installable, packageable fork of NaCl, with a compatible API, and an extended API to improve usability even further."
0	"Make existing (production) applications portable with minimal disruption"
0	"A fast, portable, flexible JavaScript component framework."
0	"This repo contains .NET Portability Analyzer libraries and tools."
0	"If you are launching Android Studio from the macOS Finder, you should also run the following two commands."
0	"When considering a port to entirely different operating systems these issues become much larger. "
0	"Portability has usually meant some work when moving an application program to another operating system. "
0	"Suitable for Unix and Unix-like systems (Linux, macOS, etc.)."
0	"Expo is a set of tools, libraries, and services that let you build native iOS and Android apps by writing JavaScript."
0	"Messaging APIs for multi-platform."
0	"Avalonia is a WPF/UWP-inspired cross-platform XAML-based UI framework providing a flexible styling system and supporting a wide range of Operating Systems such as Windows (.NET Framework, .NET Core), Linux (via Xorg), MacOS and with experimental support for Android and iOS."
0	"Multi-platform ACL generation system."
0	"An application that can be easily moved from one computer to another. "
0	"The Apache Portable Runtime Library provides a predictable and consistent interface to underlying platform-specific implementations, with an API to which software developers may code and be assured of predictable if not identical behavior regardless of the platform on which their software is built, relieving them of the need to code special-case conditions to work around or take advantage of platform-specific deficiencies or features."
0	"As a cross platform UI Toolkit, you can now use RNE on the web & share your codebase between your React Native + React web apps. "
0	"Portability, in relation to software, is a measure of how easily an application can be transferred from one computer environment to another."
0	"It can be actually run in a variety of architectures, operating systems and using different GPU Compute APIs."
0	"TBOX is a glib-like cross-platform C library that is simple to use yet powerful in nature."
0	"Thanks to its capabilities, applications can be deployed to mobile devices (iOS, Android), the desktop (Windows, OS X), and to the browser (via the Flash plugin)."
0	"You can also install it globally so you can run it from outside Node projects - say goodbye to those gnarly Bash scripts!"
0	"Users who move to different environments want familiar software."
0	"Portability is a characteristic attributed to a computer program if it can be used in an operating systems other than the one in which it was created without requiring major rework. "
0	"Java applets in the form of precompiled bytecode can be sent from a server program in one operating system to a client program (your Web browser) in another operating system without change."
0	"The alternative to porting software to a new environment is redeveloping it based on the original specifications."
0	"Supports all of the most used modern browsers: Chrome, Edge, Firefox, Internet Explorer, Opera and Safari."
0	"An application that can be easily moved from one computer to another. "
0	"Docker toolbox portable for Windows systems."
0	"Portable Unix shell commands for Node.js"
0	"The notion of software portability was confined to some research projects in universities. It has now become relevant, in some cases even vital, to the economical development of software in practice. "
0	"This is a userland SCTP stack supporting FreeBSD, Linux, MacOS and Windows."
0	"The "build environment" is the set of all software and tools required to go from "source code" to "delivered product"."
0	"A portable logging abstraction for .NET language."
0	"According to some definitions, software is portable only if the executable files can be run on a new platform without change. "
0	"The "calling convention" is essentially a set of assumptions made by the compiler about where function arguments will be found on entry to a function."
0	"Below shows how to build the standalone executable on macOS, Linux and Windows."
0	"In spite of the recognized importance of portability, there is little guidance for the systematic inclusion of portability considerations in the development process."
0	"There are both costs and benefits associated with developing software in a portable manner. These costs and benefits take a variety of forms."
0	"Most of these are considered benign changes that shouldn't affect most applications; however, we understand that what may be low impact for one scenario may be a very impactful breaking change for another."
0	"This is a userland SCTP stack supporting FreeBSD, Linux, MacOS and Windows."
0	"In general, programs that adhere to standard program interfaces are portable. "
0	"Alacritty currently supports macOS, Linux, BSD, and Windows."
0	"Bindings for all common programming languages are available and well-supported."
0	"Installing an operating system on your Raspberry Pi."
0	"Learn once and make writing cross-platform bots easier."
0	"When considering a port to entirely different operating systems these issues become much larger. "
0	"An application that can be converted from one computer environment to another."
0	"Recently, the Java programming language and runtime environment has made it possible to have programs that run on any operating system that supports the Java standard (from Sun Microsystems) without any porting work. "
0	"Portable OpenSSH polyfills OpenBSD APIs that are not available elsewhere, adds sshd sandboxing for more operating systems and includes support for OS-native authentication and auditing."
0	"We consider that each software unit has a quantifiable degree of portability to a particular environment or class of environments, based on the cost of porting. "
0	"One approach to the problem of portable software is the design of a universal, hypothetical computer and the implementation of a simulator of the hypothetical computer on the actual machines under consideration."
0	"It runs on a variety of compilers and operating systems, including Windows (with MinGW or Visual Studio, x86 and x86_64), iOS and Android."
0	"A multi-platform .NET UI framework"
0	"Portability, in relation to software, is a measure of how easily an application can be transferred from one computer environment to another."
0	"As a cross platform UI Toolkit, you can now use RNE on the web & share your codebase between your React Native + React web apps. "
0	"In a totally portable application, all related files would be stored in a single folder so it can be copied with one command or one drag and drop. "
0	"The portable version contains everything which is required to run the application on Windows systems."
0	"Advanced image processing and computer vision algorithms made as fluent extensions and built for portability."
0	"Transportation refers to the physical movement of the software and associated artifacts, but also includes some low level issues of data representation."
0	"A compiled Win32 portable version of Ncat."
0	"Avoid code changes when deploying your application between Linux and Windows based systems."
0	"SquiDB is a cross-platform SQLite database layer for Android and iOS."
0	"The folder would likely have many subfolders, and they would all copy in the same transaction."
0	"We consider that each software unit has a quantifiable degree of portability to a particular environment or class of environments, based on the cost of porting. "
0	"Users who move to different environments want familiar software."
0	"PCL Storage provides a consistent, portable set of local file IO APIs for .NET, Windows Phone, Windows Store, Xamarin.iOS, Xamarin.Android, and Silverlight. "
0	"Most software porters created portability macros that allowed the use of many of these features in code that could be straight K&R or ANSI."
0	"You can use it to eliminate your shell script's dependency on Unix while still keeping its familiar and powerful commands."
0	"However, that means you can't take advantage of Portable Class Libraries, and in any case may not scale well as your code gets complex (and especially because for WinRT you need to use async APIs)."
0	"You can also install it globally so you can run it from outside Node projects - say goodbye to those gnarly Bash scripts!"
0	"Multi-platform 2D and 3D game engine."
0	"A compiled Win32 portable version of Ncat."
0	"A Foundation for Scalable Cross-Platform Apps."
0	"As a cross platform UI Toolkit, you can now use RNE on the web & share your codebase between your React Native + React web apps. "
0	"Godot Engine is a feature-packed, cross-platform game engine to create 2D and 3D games from a unified interface. "
0	"It was primarily developed for use by Node.js, but it's also used by Luvit, Julia, pyuv, and others."
0	"RNE components are rendered perfectly on browser. You can achieve this to target iOS, Android and Web by collaborating RNE and React Native for Web."
0	"A modern, portable, easy to use crypto library."
0	"This is a small and portable implementation of the AES ECB, CTR and CBC encryption algorithms written in C."
0	"Please file an issue for bugs, missing documentation, or unexpected behavior."
0	"A software bug is an error, flaw, failure or fault in a computer program or system that causes it to produce an incorrect or unexpected result, or to behave in unintended ways. "
0	"Due to this bug, the orbiter crashed almost immediately when it arrived at Mars."
0	"A bug in Xcode causes it to ignore the user selection."
0	"This repo is used to track issues and bugs with Celeste."
0	"Robust evasion attacks against neural network to find adversarial examples."
0	"Supports manual control procedures eg control reports."
0	"A testing unit should focus on one tiny bit of functionality and prove it correct."
0	"Software testing is a process, to evaluate the functionality of a software application with an intent to find whether the developed software met the specified requirements or not and to identify the defects to ensure that the product is defect free in order to produce the quality product."
0	"Provides internal system controls to ensure accuracy, integrity and completeness eg data input and accuracy checks, validation, authorisation."
0	"The process of finding and fixing bugs is termed "debugging" and often uses formal techniques or tools to pinpoint bugs, and since the 1950s, some computer systems have been designed to also deter, detect or auto-correct various computer bugs during operations."
0	"Software testing is a process, to evaluate the functionality of a software application with an intent to find whether the developed software met the specified requirements or not and to identify the defects to ensure that the product is defect free in order to produce the quality product."
0	"Provides system security via multiple, configurable passwords  / levels of security."
0	"Regularly (annually) releasing functional / legislative software upgrade(s)"
0	"An open source network stress tool for Windows."
0	"Provides backup and restore facilities for programs and data."
0	"Supports your organisation, by running over your (chosen) network, database and hardware platform(s)."
0	"he probability to randomly drop each pose segment during training, so the network can get more robust to missing poses at inference time."
0	"Many different reasons for software failure such as errors, abiguities, misinterpretation of specifications, inaqdequate testing or unexpected usages."
0	"Sysadmins are then tasked with running the service and responding to events and updates as they occur. As the system grows in complexity and traffic volume, generating a corresponding increase in events and updates, the sysadmin team grows to absorb the additional work.This file is part of Exploit Reliability Testing System."
0	"Sysadmins are then tasked with running the service and responding to events and updates as they occur. As the system grows in complexity and traffic volume, generating a corresponding increase in events and updates, the sysadmin team grows to absorb the additional work.This file is part of Exploit Reliability Testing System."
0	"Checking that system responds correctly to all kinds of inputs."
0	"An easy-to-use JavaScript Unit Testing framework."
0	"Fix a bug in prepared statements"
0	"Improvements and bug fixes related to the taint analysis."
0	"An easy-to-use JavaScript Unit Testing framework."
0	"Bugs can trigger errors that may have ripple effects."
0	"Understanding software maintainability allows organizations to identify improvement areas as well as determine the value supplied by current applications or during development changes."
0	"Supports manual control procedures eg control reports."
0	"Software Reliability is hard to achieve, as the complexity of software tends to be high:serious problems may arise."
0	"In 1999, NASA lost its Mars climate orbiter because one of the subcontractors NASA employed had used English units instead of the intended metric system, which caused the orbiter’s thrusters to work incorrectly."
0	"Full or multiple levels of software support and maintenance"
0	"Robust principal component analysis."
0	"JavaScript Testing utilities for React."
0	"Software bugs are of many types. A bug is a bug no matter what. But sometimes, it is important to understand the nature, its implications and the cause to process it better."
0	"An easy-to-use JavaScript Unit Testing framework."
0	"As the number of possible tests for even simple software components is practically infinite, all software testing uses some strategy to select tests that are feasible for the available time and resources."
0	"If the result from sum() is incorrect, this will fail with an AssertionError and the message "Should be 6". "
0	"Support for your organisation, in your geographical location"
0	"Bugsnag error monitoring and crash reporting tool for PHP apps."
0	"Not all software defects are caused by coding errors. "
0	"Due to this bug, the orbiter crashed almost immediately when it arrived at Mars."
0	"A workshop for learning how to test JavaScript applications. "
0	"Software reliability is the probability that a particular software will not cause the failure of a system for a specified time under specified conditions."
0	"Pug – robust, elegant, feature rich template engine for Node.js."
0	"They go to great strength to guarantee that applications still work on newer versions of their operating system, even when they have to work around bugs in the original software application."
0	"Please join CaffeOnSpark user group for discussions and questions."
0	"This repo is used to track issues and bugs with Celeste."
0	"Welcome to the wonderful world of automated testing, specifically unit testing. "
0	"A software bug is an error, flaw, failure or fault in a computer program or system that causes it to produce an incorrect or unexpected result, or to behave in unintended ways. "
0	"Software maintainability is important because it is approximately 75% of the cost related to a project."
0	"It may have originally been used in hardware engineering to describe mechanical malfunctions."
0	"A professional front-end template for building fast, robust, and adaptable web apps or sites."
0	"Maintainability also includes the addition of new functionality or the adaptation of software to meet new requirements for the customer needs."
0	"Software is better quality if you can adapt it to changing user requirements quickly and cost-efficiently."
0	"Prism is a lightweight, robust, elegant syntax highlighting library. "
0	"A workshop for learning how to test JavaScript applications. "
0	"Please file an issue for bugs, missing documentation, or unexpected behavior."
0	"Software testing is a process, to evaluate the functionality of a software application with an intent to find whether the developed software met the specified requirements or not and to identify the defects to ensure that the product is defect free in order to produce the quality product."
0	"Protection against any stray console statements causing JavaScript errors in older browsers."
0	"The probability of certain software to maintain the normal operation for a determined time t."
0	"JavaScript Testing utilities for React."
0	"A professional front-end template for building fast, robust, and adaptable web apps or sites."
0	"Supports your organisation, by running over your (chosen) network, database and hardware platform(s)."
0	"Welcome to the wonderful world of automated testing, specifically unit testing. "
0	"An implementation of the simple bug prediction heuristic outlined by the Google Engineering team."
0	"Bugsnag error monitoring & reporting software for rails, sinatra, rack and ruby."
0	"Software maintainability is important because it is approximately 75% of the cost related to a project."
0	"It is an instance of the xUnit architecture for unit testing frameworks."
